year month day hour precipitation[mm] temperature[degC]
0 9 281 4 0 18.66
0 9 281 5 0 17.6466666666667
0 9 281 6 0 17.14
0 9 281 7 0 17.3933333333333
0 9 281 8 0 18.1533333333333
0 9 281 9 0 19.4266666666667
0 9 281 10 0 28.1866666666667
0 9 281 11 0 29.2433333333333
0 9 281 12 0 30.0366666666667
0 9 281 13 0 31.3866666666667
0 9 281 14 0 31.39
0 9 281 15 0 30.5766666666667
0 9 281 16 0 29.9066666666667
0 9 281 17 0 29.7666666666667
0 9 281 18 0 28.44
0 9 281 19 0 25.3066666666667
0 9 281 20 0 21.9666666666667
0 9 281 21 0 20.0633333333333
0 9 281 22 0 19.55
0 9 281 23 0 18.7866666666667
0 9 282 0 0 18.4066666666667
0 9 282 1 0 17.9
0 9 282 2 0 17.7733333333333
0 9 282 3 0 16.76
0 9 282 4 0 16.76
0 9 282 5 0 16.5066666666667
0 9 282 6 0 15.62
0 9 282 7 0 15.1033333333333
0 9 282 8 0 15.6166666666667
0 9 282 9 0 18.2833333333333
0 9 282 10 0 24.5366666666667
0 9 282 11 0 27.39
0 9 282 12 0 30.0433333333333
0 9 282 13 0 30.04
0 9 282 14 0 29.3666666666667
0 9 282 15 0 29.2333333333333
0 9 282 16 0 28.7033333333333
0 9 282 17 0 27.2566666666667
0 9 282 18 0 26.08
0 9 282 19 0 23.76
0 9 282 20 0 21.5833333333333
0 9 282 21 0 20.95
0 9 282 22 0 20.19
0 9 282 23 0 19.9366666666667
0 9 283 0 0 19.9366666666667
0 9 283 1 0 19.9366666666667
0 9 283 2 0 19.9366666666667
0 9 283 3 0 18.9133333333333
0 9 283 4 0 18.1533333333333
0 9 283 5 0 17.52
0 9 283 6 0 16.76
0 9 283 7 0 16.6333333333333
0 9 283 8 0 16.38
0 9 283 9 0 18.5366666666667
0 9 283 10 0 25.7
0 9 283 11 0 28.3066666666667
0 9 283 12 0 28.7066666666667
0 9 283 13 0 29.1033333333333
0 9 283 14 0 25.8233333333333
0 9 283 15 0 25.1733333333333
0 9 283 16 0 25.3
0 9 283 17 0 25.5633333333333
0 9 283 18 0 24.4
0 9 283 19 0 22.9866666666667
0 9 283 20 0 21.4566666666667
0 9 283 21 0 21.0766666666667
0 9 283 22 0 20.8233333333333
0 9 283 23 0 19.4266666666667
0 9 284 0 0 18.28
0 9 284 1 0 17.3933333333333
0 9 284 2 0 16.5066666666667
0 9 284 3 0 16.38
0 9 284 4 0 15.36
0 9 284 5 0 15.1066666666667
0 9 284 6 0 14.5966666666667
0 9 284 7 0 14.3433333333333
0 9 284 8 0 14.09
0 9 284 9 0 16.6333333333333
0 9 284 10 0 24.7933333333333
0 9 284 11 0 29.5066666666667
0 9 284 12 0 31.1166666666667
0 9 284 13 0 29.9033333333333
0 9 284 14 0 30.1733333333333
0 9 284 15 0 29.1
0 9 284 16 0 28.0433333333333
0 9 284 17 0 27.7833333333333
0 9 284 18 0 25.95
0 9 284 19 0 23.76
0 9 284 20 0 20.8233333333333
0 9 284 21 0 19.9366666666667
0 9 284 22 0 19.1666666666667
0 9 284 23 0 18.5333333333333
0 9 285 0 0 17.9
0 9 285 1 0 17.0133333333333
0 9 285 2 0 16.5066666666667
0 9 285 3 0 16.76
0 9 285 4 0 16.1266666666667
0 9 285 5 0 16
0 9 285 6 0 16.5066666666667
0 9 285 7 0 16.8866666666667
0 9 285 8 0 18.7866666666667
0 9 285 9 0 19.8066666666667
0 9 285 10 0 21.33
0 9 285 11 0 23.2433333333333
0 9 285 12 0 25.56
0 9 285 13 0 28.8366666666667
0 9 285 14 0 29.9033333333333
0 9 285 15 0 30.31
0 9 285 16 0 26.4933333333333
0 9 285 17 0 21.4566666666667
0 9 285 18 0 21.9633333333333
0 9 285 19 0 20.95
0 9 285 20 0 20.0633333333333
0 9 285 21 0 19.68
0 9 285 22 0 18.7866666666667
0 9 285 23 0 17.14
0 9 286 0 0 16.38
0 9 286 1 0 16.38
0 9 286 2 0 14.7233333333333
0 9 286 3 0 13.7033333333333
0 9 286 4 0 13.19
0 9 286 5 0 12.8033333333333
0 9 286 6 0 13.19
0 9 286 7 0 12.6766666666667
0 9 286 8 0 13.19
0 9 286 9 0 14.7166666666667
0 9 286 10 0 22.2233333333333
0 9 286 11 0 25.95
0 9 286 12 0 29.11
0 9 286 13 0 29.9066666666667
0 9 286 14 0 32.2066666666667
0 9 286 15 0 29.2366666666667
0 9 286 16 0 27.78
0 9 286 17 0 26.08
0 9 286 18 0 24.2733333333333
0 9 286 19 0 22.0933333333333
0 9 286 20 0 20.0633333333333
0 9 286 21 0 19.04
0 9 286 22 0 18.0266666666667
0 9 286 23 0 17.3933333333333
0 9 287 0 0 15.8733333333333
0 9 287 1 0 14.7233333333333
0 9 287 2 0 14.5966666666667
0 9 287 3 0 14.0866666666667
0 9 287 4 0 13.4466666666667
0 9 287 5 0 13.4466666666667
0 9 287 6 0 13.19
0 9 287 7 0 13.06
0 9 287 8 0 12.8033333333333
0 9 287 9 0 14.8433333333333
0 9 287 10 0 22.9933333333333
0 9 287 11 0 26.08
0 9 287 12 0 27.3866666666667
0 9 287 13 0 26.99
0 9 287 14 0 27.52
0 9 287 15 0 26.47
0 9 287 16 0 25.95
0 9 287 17 0 25.0433333333333
0 9 287 18 0 24.53
0 9 287 19 0 21.3333333333333
0 9 287 20 0 18.7866666666667
0 9 287 21 0 18.28
0 9 287 22 0 17.6466666666667
0 9 287 23 0 16.8866666666667
0 9 288 0 0 15.7433333333333
0 9 288 1 0 15.3633333333333
0 9 288 2 0 14.9766666666667
0 9 288 3 0 14.7233333333333
0 9 288 4 0 14.85
0 9 288 5 0 14.7233333333333
0 9 288 6 0 14.47
0 9 288 7 0 15.1066666666667
0 9 288 8 0 15.7466666666667
0 9 288 9 0 16.76
0 9 288 10 0 21.0766666666667
0 9 288 11 0 21.0766666666667
0 9 288 12 0 24.5433333333333
0 9 288 13 0 23.2433333333333
0 9 288 14 0 23.76
0 9 288 15 0 24.2733333333333
0 9 288 16 0 22.3466666666667
0 9 288 17 0 22.35
0 9 288 18 0 21.0766666666667
0 9 288 19 0 19.9366666666667
0 9 288 20 0 18.9133333333333
0 9 288 21 0 18.5333333333333
0 9 288 22 0 18.28
0 9 288 23 0 18.1533333333333
0 9 289 0 0 17.7733333333333
0 9 289 1 0 17.6466666666667
0 9 289 2 0 17.3933333333333
0 9 289 3 0 16.6333333333333
0 9 289 4 0 15.7466666666667
0 9 289 5 0 15.7466666666667
0 9 289 6 0 15.7433333333333
0 9 289 7 0 14.3433333333333
0 9 289 8 0 14.85
0 9 289 9 0 16.8866666666667
0 9 289 10 0 23.5
0 9 289 11 0 26.6033333333333
0 9 289 12 0 27.39
0 9 289 13 0 28.1766666666667
0 9 289 14 0 27.2533333333333
0 9 289 15 0 26.21
0 9 289 16 0 25.4333333333333
0 9 289 17 0 24.0133333333333
0 9 289 18 0 22.3466666666667
0 9 289 19 0 20.1866666666667
0 9 289 20 0 18.66
0 9 289 21 0 17.2666666666667
0 9 289 22 0 15.8733333333333
0 9 289 23 0 14.7266666666667
0 9 290 0 0 13.83
0 9 290 1 0 12.8066666666667
0 9 290 2 0 12.8033333333333
0 9 290 3 0 12.03
0 9 290 4 0 12.16
0 9 290 5 0 11.51
0 9 290 6 0 11.51
0 9 290 7 0 10.86
0 9 290 8 0 10.34
0 9 290 9 0 13.0466666666667
0 9 290 10 0 20.06
0 9 290 11 0 26.6066666666667
0 9 290 12 0 27.78
0 9 290 13 0 27.65
0 9 290 14 0 27.1233333333333
0 9 290 15 0 25.95
0 9 290 16 0 24.7866666666667
0 9 290 17 0 22.86
0 9 290 18 0 22.09
0 9 290 19 0 20.1866666666667
0 9 290 20 0 18.4066666666667
0 9 290 21 0 17.2666666666667
0 9 290 22 0 16.5066666666667
0 9 290 23 0 16.76
0 9 291 0 0 16.5066666666667
0 9 291 1 0 15.6133333333333
0 9 291 2 0 15.36
0 9 291 3 0 14.9766666666667
0 9 291 4 0 14.47
0 9 291 5 0 14.5966666666667
0 9 291 6 0 13.96
0 9 291 7 0 12.93
0 9 291 8 0 13.32
0 9 291 9 0 14.85
0 9 291 10 0 21.3333333333333
0 9 291 11 0 24.4
0 9 291 12 0 26.21
0 9 291 13 0 24.0166666666667
0 9 291 14 0 22.86
0 9 291 15 0 22.35
0 9 291 16 0 24.1433333333333
0 9 291 17 0 23.37
0 9 291 18 0 21.3333333333333
0 9 291 19 0 19.4233333333333
0 9 291 20 0 18.5333333333333
0 9 291 21 0 18.0266666666667
0 9 291 22 0 17.9
0 9 291 23 0 17.0133333333333
0 9 292 0 0 17.0133333333333
0 9 292 1 0 15.6166666666667
0 9 292 2 0 14.98
0 9 292 3 0 14.2166666666667
0 9 292 4 0 14.0866666666667
0 9 292 5 0 12.9333333333333
0 9 292 6 0 12.03
0 9 292 7 0 12.16
0 9 292 8 0 12.16
0 9 292 9 0 13.4466666666667
0 9 292 10 0 16.25
0 9 292 11 0 21.59
0 9 292 12 0 23.5033333333333
0 9 292 13 0 22.35
0 9 292 14 0 21.8366666666667
0 9 292 15 0 21.2033333333333
0 9 292 16 0 20.8233333333333
0 9 292 17 0 19.9366666666667
0 9 292 18 0 19.81
0 9 292 19 0 19.1666666666667
0 9 292 20 0 18.5333333333333
0 9 292 21 0 17.6466666666667
0 9 292 22 0 17.3933333333333
0 9 292 23 0 18.1533333333333
0 9 293 0 0 19.2933333333333
0 9 293 1 0 19.55
0 9 293 2 0 19.2966666666667
0 9 293 3 0 16.1233333333333
0 9 293 4 0 14.5966666666667
0 9 293 5 0 16.6333333333333
0 9 293 6 0 16.6333333333333
0 9 293 7 0 15.8733333333333
0 9 293 8 0 15.49
0 9 293 9 0 16.5033333333333
0 9 293 10 0 20.6966666666667
0 9 293 11 0 21.7133333333333
0 9 293 12 0 21.5833333333333
0 9 293 13 0 22.9933333333333
0 9 293 14 0 26.8833333333333
0 9 293 15 0 24.0166666666667
0 9 293 16 0 22.0933333333333
0 9 293 17 0 22.22
0 9 293 18 0 21.4566666666667
0 9 293 19 0 19.9333333333333
0 9 293 20 0 19.04
0 9 293 21 0 18.28
0 9 293 22 0 17.52
0 9 293 23 0 16.38
0 9 294 0 0 13.83
0 9 294 1 0 13.4433333333333
0 9 294 2 0 13.06
0 9 294 3 0 13.5733333333333
0 9 294 4 0 15.1033333333333
0 9 294 5 0 17.14
0 9 294 6 0 17.52
0 9 294 7 0 18.0266666666667
0 9 294 8 0 18.4066666666667
0 9 294 9 0 19.2933333333333
0 9 294 10 0 20.6933333333333
0 9 294 11 0 22.73
0 9 294 12 0 20.4433333333333
0 9 294 13 0 23.8866666666667
0 9 294 14 0 26.6
0 9 294 15 0 26.9933333333333
0 9 294 16 0 25.56
0 9 294 17 0 26.21
0 9 294 18 0 24.27
0 9 294 19 0 21.0766666666667
0 9 294 20 0 19.55
0 9 294 21 0 18.9133333333333
0 9 294 22 0 18.28
0 9 294 23 0 18.5333333333333
0 9 295 0 0 18.0266666666667
0 9 295 1 0 17.6466666666667
0 9 295 2 0 17.7733333333333
0 9 295 3 0 17.6466666666667
0 9 295 4 0 17.3933333333333
0 9 295 5 0 16.76
0 9 295 6 0 14.34
0 9 295 7 0 13.0633333333333
0 9 295 8 0 11.64
0 9 295 9 0 13.69
0 9 295 10 0 22.0966666666667
0 9 295 11 0 24.9133333333333
0 9 295 12 0 24.53
0 9 295 13 0 25.1733333333333
0 9 295 14 0 26.6
0 9 295 15 0 27.78
0 9 295 16 0 28.57
0 9 295 17 0 26.6033333333333
0 9 295 18 0 24.53
0 9 295 19 0 20.6933333333333
0 9 295 20 0 17.9
0 9 295 21 0 17.52
0 9 295 22 0 17.0133333333333
0 9 295 23 0 16.1266666666667
0 9 296 0 0 16.38
0 9 296 1 0 14.5966666666667
0 9 296 2 0 14.47
0 9 296 3 0 13.4466666666667
0 9 296 4 0 13.19
0 9 296 5 0 12.6766666666667
0 9 296 6 0 12.55
0 9 296 7 0 12.42
0 9 296 8 0 11.9
0 9 296 9 0 14.4566666666667
0 9 296 10 0 24.2833333333333
0 9 296 11 0 29.2466666666667
0 9 296 12 0 31.2533333333333
0 9 296 13 0 30.9833333333333
0 9 296 14 0 32.49
0 9 296 15 0 30.8466666666667
0 9 296 16 0 30.305
0 9 296 17 0 28.5733333333333
0 9 296 18 0 24.0166666666667
0 9 296 19 0 19.9333333333333
0 9 296 20 0 18.4066666666667
0 9 296 21 0 18.0266666666667
0 9 296 22 0 18.0266666666667
0 9 296 23 0 18.7866666666667
0 9 297 0 0 17.52
0 9 297 1 0 16.5066666666667
0 9 297 2 0 15.2333333333333
0 9 297 3 0 13.3166666666667
0 9 297 4 0 12.55
0 9 297 5 0 12.16
0 9 297 6 0 11.9
0 9 297 7 0 11.64
0 9 297 8 0 15.86
0 9 297 9 0 24.5333333333333
0 9 297 10 0 29.6433333333333
0 9 297 11 0 31.12
0 9 297 12 0 31.3866666666667
0 9 297 13 0 30.31
0 9 297 14 0 29.9
0 9 297 15 0 28.8366666666667
0 9 297 16 0 27.2533333333333
0 9 297 17 0 25.95
0 9 297 18 0 22.4766666666667
0 9 297 19 0 20.06
0 9 297 20 0 19.17
0 9 297 21 0 17.52
0 9 297 22 0 16.8866666666667
0 9 297 23 0 16.1266666666667
0 9 298 0 0 15.7433333333333
0 9 298 1 0 14.9766666666667
0 9 298 2 0 14.2133333333333
0 9 298 3 0 13.83
0 9 298 4 0 13.4466666666667
0 9 298 5 0 13.3166666666667
0 9 298 6 0 12.93
0 9 298 7 0 12.6766666666667
0 9 298 8 0 16.63
0 9 298 9 0 25.5666666666667
0 9 298 10 0 28.7033333333333
0 9 298 11 0 31.4033333333333
0 9 298 12 0 32.6233333333333
0 9 298 13 0 29.7833333333333
0 9 298 14 0 29.77
0 9 298 15 0 27.5166666666667
0 9 298 16 0 25.56
0 9 298 17 0 23.8833333333333
0 9 298 18 0 21.7133333333333
0 9 298 19 0 19.55
0 9 298 20 0 18.0266666666667
0 9 298 21 0 17.52
0 9 298 22 0 16.76
0 9 298 23 0 15.8733333333333
0 9 299 0 0 14.9766666666667
0 9 299 1 0 14.0866666666667
0 9 299 2 0 13.4466666666667
0 9 299 3 0 13.32
0 9 299 4 0 13.19
0 9 299 5 0 12.8033333333333
0 9 299 6 0 12.8033333333333
0 9 299 7 0 12.6766666666667
0 9 299 8 0 15.61
0 9 299 9 0 23.6366666666667
0 9 299 10 0 27.5166666666667
0 9 299 11 0 31.39
0 9 299 12 0 31.8
0 9 299 13 0 30.98
0 9 299 14 0 30.04
0 9 299 15 0 29.1
0 9 299 16 0 27.78
0 9 299 17 0 25.6933333333333
0 9 299 18 0 21.84
0 9 299 19 0 19.5533333333333
0 9 299 20 0 18.66
0 9 299 21 0 17.52
0 9 299 22 0 16.38
0 9 299 23 0 16.1266666666667
0 9 300 0 0 15.2333333333333
0 9 300 1 0 13.9566666666667
0 9 300 2 0 13.5733333333333
0 9 300 3 0 13.4466666666667
0 9 300 4 0 13.32
0 9 300 5 0 13.06
0 9 300 6 0 12.5466666666667
0 9 300 7 0 12.5433333333333
0 9 300 8 0 15.3566666666667
0 9 300 9 0 21.97
0 9 300 10 0 26.08
0 9 300 11 0 28.8333333333333
0 9 300 12 0 31.3933333333333
0 9 300 13 0 32.3466666666667
0 9 300 14 0 29.3666666666667
0 9 300 15 0 28.0433333333333
0 9 300 16 0 26.34
0 9 300 17 0 22.99
0 9 300 18 0 20.06
0 9 300 19 0 17.7733333333333
0 9 300 20 0 16.76
0 9 300 21 0 16.2533333333333
0 9 300 22 0 15.1033333333333
0 9 300 23 0 14.7233333333333
0 9 301 0 0 13.96
0 9 301 1 0 13.7033333333333
0 9 301 2 0 14.7233333333333
0 9 301 3 0 15.8733333333333
0 9 301 4 0 16
0 9 301 5 0 16.2533333333333
0 9 301 6 0 16
0 9 301 7 0 16
0 9 301 8 0 17.14
0 9 301 9 0 22.35
0 9 301 10 0 25.0433333333333
0 9 301 11 0 25.95
0 9 301 12 0 28.3066666666667
0 9 301 13 0 28.57
0 9 301 14 0 27.9133333333333
0 9 301 15 0 27.9133333333333
0 9 301 16 0 25.9533333333333
0 9 301 17 0 21.84
0 9 301 18 0 19.4233333333333
0 9 301 19 0 18.28
0 9 301 20 0 18.4066666666667
0 9 301 21 0 18.0266666666667
0 9 301 22 0 16.8866666666667
0 9 301 23 0 16.2533333333333
0 9 302 0 0 15.62
0 9 302 1 0 15.36
0 9 302 2 0 15.1033333333333
0 9 302 3 0 14.9766666666667
0 9 302 4 0 14.5966666666667
0 9 302 5 0 14.0866666666667
0 9 302 6 0 13.83
0 9 302 7 0 13.7033333333333
0 9 302 8 0 17.14
0 9 302 9 0 24.67
0 9 302 10 0 31.2533333333333
0 9 302 11 0 34.01
0 9 302 12 0 33.73
0 9 302 13 0 33.3133333333333
0 9 302 14 0 33.59
0 9 302 15 0 33.5933333333333
0 9 302 16 0 31.7966666666667
0 9 302 17 0 28.3233333333333
0 9 302 18 0 21.7133333333333
0 9 302 19 0 20.19
0 9 302 20 0 19.68
0 9 302 21 0 18.28
0 9 302 22 0 17.7733333333333
0 9 302 23 0 17.0133333333333
0 9 303 0 0 16.5066666666667
0 9 303 1 0 16.1266666666667
0 9 303 2 0 15.62
0 9 303 3 0 15.23
0 9 303 4 0 15.1033333333333
0 9 303 5 0 15.23
0 9 303 6 0 14.9766666666667
0 9 303 7 0 14.9766666666667
0 9 303 8 0 17.9033333333333
0 9 303 9 0 25.18
0 9 303 10 0 30.8533333333333
0 9 303 11 0 31.7966666666667
0 9 303 12 0 29.9033333333333
0 9 303 13 0 30.3066666666667
0 9 303 14 0 30.85
0 9 303 15 0 30.04
0 9 303 16 0 28.0433333333333
0 9 303 17 0 24.0133333333333
0 9 303 18 0 21.46
0 9 303 19 0 20.0633333333333
0 9 303 20 0 19.55
0 9 303 21 0 19.04
0 9 303 22 0 17.9
0 9 303 23 0 17.14
0 10 304 0 0 16.38
0 10 304 1 0 15.6166666666667
0 10 304 2 0 15.49
0 10 304 3 0 15.2333333333333
0 10 304 4 0 14.85
0 10 304 5 0 14.85
0 10 304 6 0 14.5966666666667
0 10 304 7 0 15.6166666666667
0 10 304 8 0 15.7466666666667
0 10 304 9 0 18.0266666666667
0 10 304 10 0 23.1233333333333
0 10 304 11 0 25.95
0 10 304 12 0 26.6
0 10 304 13 0 27.3866666666667
0 10 304 14 0 28.0466666666667
0 10 304 15 0 26.3433333333333
0 10 304 16 0 24.7866666666667
0 10 304 17 0 21.97
0 10 304 18 0 18.7866666666667
0 10 304 19 0 17.52
0 10 304 20 0 16.76
0 10 304 21 0 16.38
0 10 304 22 0 16.76
0 10 304 23 0 17.3933333333333
0 10 305 0 0 16.6333333333333
0 10 305 1 0 15.62
0 10 305 2 0 14.9766666666667
0 10 305 3 0 15.1033333333333
0 10 305 4 0 15.62
0 10 305 5 0 15.49
0 10 305 6 0 15.23
0 10 305 7 0 14.85
0 10 305 8 0 15.9933333333333
0 10 305 9 0 24.2866666666667
0 10 305 10 0 28.97
0 10 305 11 0 31.1166666666667
0 10 305 12 0 32.4833333333333
0 10 305 13 0 32.3433333333333
0 10 305 14 0 31.2533333333333
0 10 305 15 0 29.77
0 10 305 16 0 28.8333333333333
0 10 305 17 0 26.08
0 10 305 18 0 22.9866666666667
0 10 305 19 0 22.4766666666667
0 10 305 20 0 21.9633333333333
0 10 305 21 0 20.8233333333333
0 10 305 22 0 20.19
0 10 305 23 0 18.9133333333333
0 10 306 0 0 18.0266666666667
0 10 306 1 0 16.8866666666667
0 10 306 2 0 16.1266666666667
0 10 306 3 0 16.1266666666667
0 10 306 4 0 14.47
0 10 306 5 0 14.2133333333333
0 10 306 6 0 14.85
0 10 306 7 0 12.5466666666667
0 10 306 8 0 14.46
0 10 306 9 0 23.12
0 10 306 10 0 26.8633333333333
0 10 306 11 0 28.1766666666667
0 10 306 12 0 29.1033333333333
0 10 306 13 0 32.63
0 10 306 14 0 34.15
0 10 306 15 0 33.0333333333333
0 10 306 16 0 29.9166666666667
0 10 306 17 0 23.5066666666667
0 10 306 18 0 19.4233333333333
0 10 306 19 0 17.6466666666667
0 10 306 20 0 17.0133333333333
0 10 306 21 0 16.8866666666667
0 10 306 22 0 16.76
0 10 306 23 0 14.85
0 10 307 0 0 20.1866666666667
0 10 307 1 0 20.9466666666667
0 10 307 2 0 20.1866666666667
0 10 307 3 0 20.95
0 10 307 4 0 18.0266666666667
0 10 307 5 0 18.28
0 10 307 6 0 19.55
0 10 307 7 0 19.68
0 10 307 8 0 21.21
0 10 307 9 0 25.95
0 10 307 10 0 27.78
0 10 307 11 0 29.9066666666667
0 10 307 12 0 31.7933333333333
0 10 307 13 0 31.8
0 10 307 14 0 31.7966666666667
0 10 307 15 0 29.9033333333333
0 10 307 16 0 28.31
0 10 307 17 0 24.53
0 10 307 18 0 21.8366666666667
0 10 307 19 0 20.8233333333333
0 10 307 20 0 20.0633333333333
0 10 307 21 0 19.42
0 10 307 22 0 19.1666666666667
0 10 307 23 0 18.7866666666667
0 10 308 0 0 18.5333333333333
0 10 308 1 0 18.1533333333333
0 10 308 2 0 18.1533333333333
0 10 308 3 0 17.52
0 10 308 4 0 17.7733333333333
0 10 308 5 0 17.6466666666667
0 10 308 6 0 17.3933333333333
0 10 308 7 0 16.8866666666667
0 10 308 8 0 17.7733333333333
0 10 308 9 0 20.0633333333333
0 10 308 10 0 21.0766666666667
0 10 308 11 0 23.2433333333333
0 10 308 12 0 26.08
0 10 308 13 0 25.4333333333333
0 10 308 14 0 23.8833333333333
0 10 308 15 0 23.6266666666667
0 10 308 16 0 21.84
0 10 308 17 0 18.5366666666667
0 10 308 18 0 16.38
0 10 308 19 0 15.6166666666667
0 10 308 20 0 15.23
0 10 308 21 0 14.85
0 10 308 22 0 15.1033333333333
0 10 308 23 0 14.85
0 10 309 0 0 14.5966666666667
0 10 309 1 0 14.3433333333333
0 10 309 2 0 14.7233333333333
0 10 309 3 0 14.2166666666667
0 10 309 4 0 14.47
0 10 309 5 0 14.0866666666667
0 10 309 6 0 13.32
0 10 309 7 0 14.09
0 10 309 8 0 15.1066666666667
0 10 309 9 0 17.2666666666667
0 10 309 10 0 20.3133333333333
0 10 309 11 0 21.84
0 10 309 12 0 22.2233333333333
0 10 309 13 0 23.8833333333333
0 10 309 14 0 25.5633333333333
0 10 309 15 0 25.1766666666667
0 10 309 16 0 25.1733333333333
0 10 309 17 0 20.8233333333333
0 10 309 18 0 18.1533333333333
0 10 309 19 0 17.7733333333333
0 10 309 20 0 17.9
0 10 309 21 0 17.2666666666667
0 10 309 22 0 17.6466666666667
0 10 309 23 0 16.38
0 10 310 0 0 15.2333333333333
0 10 310 1 0 14.2133333333333
0 10 310 2 0 12.6766666666667
0 10 310 3 0 12.5466666666667
0 10 310 4 0 14.4666666666667
0 10 310 5 0 13.3166666666667
0 10 310 6 0 13.3166666666667
0 10 310 7 0 17.6466666666667
0 10 310 8 0 19.93
0 10 310 9 0 25.0433333333333
0 10 310 10 0 25.69
0 10 310 11 0 26.34
0 10 310 12 0 28.31
0 10 310 13 0 29.2333333333333
0 10 310 14 0 28.9666666666667
0 10 310 15 0 30.7133333333333
0 10 310 16 0 28.5733333333333
0 10 310 17 0 24.1433333333333
0 10 310 18 0 21.33
0 10 310 19 0 20.06
0 10 310 20 0 18.4066666666667
0 10 310 21 0 17.52
0 10 310 22 0 16.8866666666667
0 10 310 23 0 16.6333333333333
0 10 311 0 0 15.8733333333333
0 10 311 1 0 15.23
0 10 311 2 0 14.47
0 10 311 3 0 14.3433333333333
0 10 311 4 0 13.4466666666667
0 10 311 5 0 13.32
0 10 311 6 0 12.6766666666667
0 10 311 7 0 12.42
0 10 311 8 0 13.3166666666667
0 10 311 9 0 16.5066666666667
0 10 311 10 0 18.5333333333333
0 10 311 11 0 20.3133333333333
0 10 311 12 0 21.33
0 10 311 13 0 23.1133333333333
0 10 311 14 0 23.5
0 10 311 15 0 22.9866666666667
0 10 311 16 0 19.5533333333333
0 10 311 17 0 17.6466666666667
0 10 311 18 0 16.6333333333333
0 10 311 19 0 16.1266666666667
0 10 311 20 0 15.7466666666667
0 10 311 21 0 15.62
0 10 311 22 0 15.8733333333333
0 10 311 23 0 15.62
0 10 312 0 0 15.49
0 10 312 1 0 14.47
0 10 312 2 0 13.7033333333333
0 10 312 3 0 14.09
0 10 312 4 0 13.7
0 10 312 5 0 13.5733333333333
0 10 312 6 0 12.8033333333333
0 10 312 7 0 12.8033333333333
0 10 312 8 0 13.8266666666667
0 10 312 9 0 17.6466666666667
0 10 312 10 0 19.17
0 10 312 11 0 20.57
0 10 312 12 0 21.8366666666667
0 10 312 13 0 22.7333333333333
0 10 312 14 0 22.9866666666667
0 10 312 15 0 23.1166666666667
0 10 312 16 0 21.71
0 10 312 17 0 18.41
0 10 312 18 0 15.2333333333333
0 10 312 19 0 15.3633333333333
0 10 312 20 0 14.3433333333333
0 10 312 21 0 14.47
0 10 312 22 0 14.5966666666667
0 10 312 23 0 14.5966666666667
0 10 313 0 0 14.09
0 10 313 1 0 12.8033333333333
0 10 313 2 0 12.8033333333333
0 10 313 3 0 12.55
0 10 313 4 0 13.3166666666667
0 10 313 5 0 13.19
0 10 313 6 0 12.8033333333333
0 10 313 7 0 13.0633333333333
0 10 313 8 0 14.21
0 10 313 9 0 18.4066666666667
0 10 313 10 0 20.3133333333333
0 10 313 11 0 21.8366666666667
0 10 313 12 0 21.33
0 10 313 13 0 21.2033333333333
0 10 313 14 0 21.33
0 10 313 15 0 20.95
0 10 313 16 0 21.9666666666667
0 10 313 17 0 19.4233333333333
0 10 313 18 0 15.74
0 10 313 19 0 14.2133333333333
0 10 313 20 0 12.6766666666667
0 10 313 21 0 11.25
0 10 313 22 0 11.25
0 10 313 23 0 13.57
0 10 314 0 0 15.2333333333333
0 10 314 1 0 15.4866666666667
0 10 314 2 0 14.7233333333333
0 10 314 3 0 14.47
0 10 314 4 0 12.2833333333333
0 10 314 5 0 9.42
0 10 314 6 0 8.89666666666667
0 10 314 7 0 11.5033333333333
0 10 314 8 0 11.8966666666667
0 10 314 9 0 18.79
0 10 314 10 0 24.27
0 10 314 11 0 26.21
0 10 314 12 0 26.47
0 10 314 13 0 26.9966666666667
0 10 314 14 0 28.7
0 10 314 15 0 27.2666666666667
0 10 314 16 0 24.2733333333333
0 10 314 17 0 19.2966666666667
0 10 314 18 0 16.38
0 10 314 19 0 14.34
0 10 314 20 0 12.5466666666667
0 10 314 21 0 12.29
0 10 314 22 0 11.51
0 10 314 23 0 10.86
0 10 315 0 0 10.08
0 10 315 1 0 9.29
0 10 315 2 0 9.16
0 10 315 3 0 8.49666666666667
0 10 315 4 0 8.49666666666667
0 10 315 5 0 8.09666666666667
0 10 315 6 0 8.09666666666667
0 10 315 7 0 7.96333333333333
0 10 315 8 0 8.88333333333333
0 10 315 9 0 17.7733333333333
0 10 315 10 0 24.6633333333333
0 10 315 11 0 27.2566666666667
0 10 315 12 0 27.39
0 10 315 13 0 27.39
0 10 315 14 0 28.1766666666667
0 10 315 15 0 27.5166666666667
0 10 315 16 0 24.66
0 10 315 17 0 19.9333333333333
0 10 315 18 0 16.1233333333333
0 10 315 19 0 14.9766666666667
0 10 315 20 0 13.4466666666667
0 10 315 21 0 11.64
0 10 315 22 0 10.47
0 10 315 23 0 9.42333333333333
0 10 316 0 0 8.89666666666667
0 10 316 1 0 8.49666666666667
0 10 316 2 0 8.09666666666667
0 10 316 3 0 7.43
0 10 316 4 0 7.43
0 10 316 5 0 7.16
0 10 316 6 0 6.62333333333333
0 10 316 7 0 6.22
0 10 316 8 0 7.82666666666667
0 10 316 9 0 16.7533333333333
0 10 316 10 0 22.7333333333333
0 10 316 11 0 24.6566666666667
