year	day	hour	rain	temperature	MeanWaterL0_abs	moisture_L1	moisture_L2	infiltration_L1	infiltration_L2	infiltration_tot	drainage_L1	drainage_L2	QD	QDlost	potEP	EP_L0	EP_L1	EP_L2	EP_tot	transpiration_L1	transpiration_L2	E_L1	layerDiff
0	0	0	0	10.21	0	0.209342	0.26364	0	0	0	0	0	0	0	0	8.21995e-315	0	0	8.21995e-315	5.79852e-309	8.2199e-315	8.2199e-315	-0.00698517
0	0	1	0	9.68667	0	0.209455	0.263556	0	0	0	0	0	0	0	0	8.21995e-315	0	0	8.21995e-315	5.79852e-309	8.2199e-315	8.2199e-315	-0.00695976
0	0	2	0	9.55333	0	0.209567	0.263471	0	0	0	0	0	0	0	0	8.21995e-315	0	0	8.21995e-315	5.79852e-309	8.2199e-315	8.2199e-315	-0.00693444
0	0	3	0	9.42	0	0.209679	0.263387	0	0	0	0	0	0	0	0	8.21995e-315	0	0	8.21995e-315	5.79852e-309	8.2199e-315	8.2199e-315	-0.00690921
0	0	4	0	9.29	0	0.209791	0.263303	0	0	0	0	0	0	0	0	8.21995e-315	0	0	8.21995e-315	5.79852e-309	8.2199e-315	8.2199e-315	-0.00688407
0	0	5	0	9.16	0	0.209902	0.26322	0	0	0	0	0	0	0	0	8.21995e-315	0	0	8.21995e-315	5.79852e-309	8.2199e-315	8.2199e-315	-0.00685903
0	0	6	0	9.16	0	0.210013	0.263137	0	0	0	0	0	0	0	0	8.21995e-315	0	0	8.21995e-315	5.79852e-309	8.2199e-315	8.2199e-315	-0.00683407
0	0	7	0	9.15667	0	0.210123	0.263054	0	0	0	0	0	0	0	0	8.21995e-315	0	0	8.21995e-315	5.79852e-309	8.2199e-315	8.2199e-315	-0.00680921
0	0	8	0	7.56333	0	0.210233	0.262971	0	0	0	0	0	0	0	0	8.21995e-315	0	0	8.21995e-315	5.79852e-309	8.2199e-315	8.2199e-315	-0.00678444
0	0	9	0	9.41667	0	0.210343	0.262889	0	0	0	0	0	0	0	0	8.21995e-315	0	0	8.21995e-315	5.79852e-309	8.2199e-315	8.2199e-315	-0.00675976
0	0	10	0	13.5733	0	0.210452	0.262807	0	0	0	0	0	0	0	0	8.21995e-315	0	0	8.21995e-315	5.79852e-309	8.2199e-315	8.2199e-315	-0.00673516
0	0	11	0	14.9767	0	0.210561	0.262726	0	0	0	0	0	0	0	0	8.21995e-315	0	0	8.21995e-315	5.79852e-309	8.2199e-315	8.2199e-315	-0.00671066
0	0	12	0	17.2667	0	0.21067	0.262644	0	0	0	0	0	0	0	0	8.21995e-315	0	0	8.21995e-315	5.79852e-309	8.2199e-315	8.2199e-315	-0.00668625
